ImageId,Label
14466,9
14467,7
14468,1
14469,9
14470,1
14471,9
14472,3
14473,6
14474,3
14475,0
14476,9
14477,7
14478,3
14479,3
14480,6
14481,7
14482,1
14483,0
14484,1
14485,1
14486,3
14487,9
14488,0
14489,0
14490,9
14491,6
14492,6
14493,0
14494,3
14495,0
14496,6
14497,0
14498,9
14499,0
14500,3
14501,3
14502,9
14503,6
14504,3
14505,0
14506,3
14507,9
14508,0
14509,1
14510,6
14511,6
14512,9
14513,1
14514,0
14515,3
14516,3
14517,6
14518,1
14519,1
14520,6
14521,9
14522,3
14523,9
14524,0
14525,0
14526,0
14527,6
14528,3
14529,9
14530,3
14531,3
14532,6
14533,3
14534,6
14535,7
14536,9
14537,6
14538,9
14539,3
14540,3
14541,0
14542,9
14543,6
14544,6
14545,9
14546,3
14547,0
14548,3
14549,0
14550,3
14551,0
14552,3
14553,9
14554,3
14555,1
14556,6
14557,9
14558,7
14559,7
14560,3
14561,7
14562,3
14563,1
14564,3
14565,7
14566,0
14567,3
14568,7
14569,3
14570,0
14571,3
14572,0
14573,7
14574,9
14575,1
14576,3
14577,0
14578,0
14579,6
14580,3
14581,3
14582,6
14583,3
14584,9
14585,9
14586,9
14587,0
14588,6
14589,9
14590,3
14591,7
14592,9
14593,3
14594,9
14595,9
14596,6
14597,6
14598,7
14599,0
14600,3
14601,6
14602,7
14603,1
14604,3
14605,1
14606,6
14607,0
14608,0
14609,6
14610,0
14611,1
14612,9
14613,6
14614,9
14615,0
14616,6
14617,6
14618,7
14619,9
14620,0
14621,9
14622,9
14623,6
14624,6
14625,0
14626,3
14627,9
14628,6
14629,9
14630,9
14631,1
14632,7
14633,1
14634,1
14635,9
14636,3
14637,3
14638,7
14639,6
14640,6
14641,0
14642,3
14643,0
14644,6
14645,0
14646,6
14647,9
14648,0
14649,3
14650,3
14651,7
14652,7
14653,9
14654,0
14655,0
14656,3
14657,6
14658,9
14659,6
14660,0
14661,1
14662,9
14663,6
14664,7
14665,9
14666,7
14667,7
14668,9
14669,7
14670,6
14671,3
14672,6
14673,3
14674,1
14675,9
14676,9
14677,7
14678,0
14679,6
14680,1
14681,3
14682,1
14683,1
14684,7
14685,1
14686,9
14687,3
14688,0
14689,1
14690,9
14691,9
14692,6
14693,0
14694,1
14695,6
14696,0
14697,0
14698,7
14699,9
14700,6
14701,6
14702,3
14703,9
14704,3
14705,1
14706,3
14707,0
14708,1
14709,9
14710,3
14711,6
14712,9
14713,3
14714,9
14715,1
14716,1
14717,6
14718,9
14719,9
14720,7
14721,0
14722,9
14723,1
14724,6
14725,0
14726,6
14727,3
14728,6
14729,0
14730,0
14731,0
14732,6
14733,6
14734,7
14735,3
14736,0
14737,3
14738,9
14739,7
14740,6
14741,9
14742,6
14743,9
14744,0
14745,0
14746,6
14747,3
14748,3
14749,3
14750,0
14751,1
14752,3
14753,1
14754,3
14755,6
14756,7
14757,3
14758,6
14759,3
14760,1
14761,0
14762,9
14763,9
14764,9
14765,3
14766,3
14767,6
14768,1
14769,9
14770,9
14771,1
14772,1
14773,6
14774,0
14775,7
14776,1
14777,0
14778,9
14779,1
14780,0
14781,9
14782,9
14783,3
14784,3
14785,3
14786,9
14787,0
14788,7
14789,9
14790,1
14791,3
14792,6
14793,1
14794,1
14795,6
14796,0
14797,7
14798,3
14799,9
14800,0
14801,9
14802,0
14803,6
14804,9
14805,3
14806,0
14807,7
14808,0
14809,9
14810,3
14811,6
14812,0
14813,6
14814,9
14815,6
14816,6
14817,0
14818,7
14819,9
14820,0
14821,9
14822,7
14823,3
14824,9
14825,1
14826,3
14827,6
14828,1
14829,9
14830,7
14831,3
14832,6
14833,1
14834,0
14835,7
14836,0
14837,0
14838,3
14839,7
14840,3
14841,1
14842,0
14843,1
14844,3
14845,3
14846,3
14847,3
14848,9
14849,0
14850,0
14851,9
14852,9
14853,0
14854,9
14855,1
14856,7
14857,0
14858,1
14859,9
14860,0
14861,6
14862,3
14863,0
14864,9
14865,0
14866,9
14867,6
14868,9
14869,0
14870,3
14871,0
14872,7
14873,3
14874,0
14875,6
14876,6
14877,3
14878,9
14879,1
14880,6
14881,1
14882,0
14883,1
14884,9
14885,1
14886,9
14887,0
14888,6
14889,9
14890,9
14891,6
14892,3
14893,6
14894,7
14895,9
14896,0
14897,3
14898,9
14899,3
14900,7
14901,1
14902,6
14903,7
14904,9
14905,3
14906,3
14907,9
14908,9
14909,0
14910,3
14911,3
14912,9
14913,9
14914,7
14915,6
14916,9
14917,3
14918,0
14919,1
14920,9
14921,7
14922,9
14923,9
14924,1
14925,0
14926,1
14927,0
14928,0
14929,9
14930,9
14931,1
14932,6
14933,0
14934,6
14935,9
14936,6
14937,3
14938,3
14939,3
14940,7
14941,9
14942,7
14943,0
14944,1
14945,3
14946,3
14947,0
14948,9
14949,9
14950,1
14951,0
14952,0
14953,7
14954,9
14955,9
14956,3
14957,1
14958,3
14959,6
14960,9
14961,0
14962,3
14963,6
14964,3
14965,3
14966,6
14967,6
14968,3
14969,9
14970,9
14971,1
14972,6
14973,1
14974,3
14975,0
14976,9
14977,9
14978,6
14979,9
14980,6
14981,1
14982,9
14983,0
14984,3
14985,0
14986,0
14987,0
14988,3
14989,6
14990,0
14991,6
14992,1
14993,9
14994,6
14995,9
14996,9
14997,9
14998,0
14999,6
15000,6
15001,3
15002,3
15003,9
15004,3
15005,7
15006,3
15007,0
15008,7
15009,6
15010,6
15011,9
15012,9
15013,0
15014,0
15015,9
15016,3
15017,3
15018,1
15019,9
15020,3
15021,9
15022,3
15023,0
15024,6
15025,9
15026,3
15027,7
15028,9
15029,7
15030,0
15031,3
15032,0
15033,6
15034,3
15035,1
15036,1
15037,3
15038,1
15039,9
15040,7
15041,9
15042,6
15043,7
15044,9
15045,9
15046,9
15047,0
15048,3
15049,9
15050,0
15051,3
15052,6
15053,1
15054,0
15055,6
15056,0
15057,0
15058,3
15059,3
15060,3
15061,1
15062,3
15063,0
15064,9
15065,3
15066,3
15067,6
15068,7
15069,3
15070,6
15071,9
15072,3
15073,6
15074,6
15075,3
15076,7
15077,9
15078,6
15079,3
15080,7
15081,3
15082,9
15083,7
15084,6
15085,1
15086,9
15087,6
15088,3
15089,6
15090,9
15091,3
15092,3
15093,6
15094,3
15095,6
15096,9
15097,3
15098,7
15099,6
15100,9
15101,6
15102,6
15103,9
15104,3
15105,9
15106,1
15107,0
15108,9
15109,3
15110,6
15111,3
15112,0
15113,0
15114,6
15115,1
15116,1
15117,9
15118,3
15119,7
15120,1
15121,0
15122,7
15123,3
15124,9
15125,9
15126,1
15127,3
15128,9
15129,7
15130,7
15131,3
15132,1
15133,6
15134,3
15135,8
15136,3
15137,9
15138,9
15139,3
15140,1
15141,9
15142,6
15143,7
15144,9
15145,6
15146,3
15147,6
15148,9
15149,1
15150,9
15151,7
15152,1
15153,6
15154,6
15155,3
15156,6
15157,9
15158,0
15159,6
15160,7
15161,3
15162,9
15163,6
15164,9
15165,6
15166,9
15167,0
15168,3
15169,9
15170,6
15171,1
15172,7
15173,3
15174,0
15175,3
15176,3
15177,7
15178,9
15179,3
15180,9
15181,0
15182,9
15183,9
15184,3
15185,6
15186,6
15187,6
15188,1
15189,1
15190,6
15191,3
15192,3
15193,9
15194,6
15195,6
15196,6
15197,0
15198,1
15199,6
15200,1
15201,6
15202,0
15203,6
15204,0
15205,3
15206,9
15207,3
15208,3
15209,6
15210,9
15211,3
15212,3
15213,0
15214,6
15215,3
15216,0
15217,1
15218,9
15219,6
15220,0
15221,6
15222,0
15223,1
15224,0
15225,7
15226,1
15227,3
15228,0
15229,0
15230,6
15231,0
15232,6
15233,3
15234,9
15235,6
15236,6
15237,3
15238,0
15239,7
15240,1
15241,3
15242,3
15243,1
15244,3
15245,9
15246,3
15247,6
15248,7
15249,3
15250,0
15251,0
15252,9
15253,9
15254,7
15255,3
15256,3
15257,9
15258,0
15259,9
15260,6
15261,6
15262,3
15263,3
15264,3
15265,1
15266,1
15267,3
15268,3
15269,6
15270,6
15271,0
15272,3
15273,9
15274,9
15275,0
15276,3
15277,1
15278,0
15279,3
15280,3
15281,0
15282,3
15283,6
15284,9
15285,0
15286,6
15287,0
15288,7
15289,7
15290,7
15291,6
15292,1
15293,0
15294,1
15295,3
15296,1
15297,9
15298,0
15299,9
15300,7
15301,0
15302,3
15303,7
15304,9
15305,6
15306,9
15307,6
15308,3
15309,1
15310,6
15311,6
15312,1
15313,0
15314,1
15315,0
15316,6
15317,6
15318,3
15319,0
15320,6
15321,1
15322,7
15323,1
15324,7
15325,0
15326,3
15327,7
15328,7
15329,9
15330,3
15331,0
15332,0
15333,6
15334,0
15335,1
15336,1
15337,1
15338,7
15339,7
15340,3
15341,3
15342,3
15343,9
15344,6
15345,9
15346,6
15347,0
15348,0
15349,1
15350,3
15351,0
15352,6
15353,7
15354,3
15355,1
15356,7
15357,0
15358,7
15359,9
15360,6
15361,7
15362,6
15363,1
15364,6
15365,3
15366,1
15367,0
15368,0
15369,9
15370,9
15371,9
15372,9
15373,6
15374,6
15375,1
15376,7
15377,6
15378,9
15379,9
15380,1
15381,3
15382,3
15383,9
15384,6
15385,6
15386,0
15387,9
15388,0
15389,3
15390,3
15391,7
15392,1
15393,3
15394,0
15395,6
15396,3
15397,6
15398,7
15399,9
15400,9
15401,3
15402,3
15403,9
15404,3
15405,1
15406,6
15407,0
15408,9
15409,0
15410,3
15411,9
15412,6
15413,3
15414,6
15415,6
15416,7
15417,3
15418,1
15419,9
15420,9
15421,0
15422,9
15423,9
15424,1
15425,0
15426,6
15427,1
15428,3
15429,0
15430,3
15431,7
15432,0
15433,3
15434,7
15435,1
15436,3
15437,9
15438,6
15439,8
15440,9
15441,9
15442,0
15443,9
15444,6
15445,9
15446,0
15447,6
15448,0
15449,9
15450,0
15451,3
15452,3
15453,3
15454,6
15455,6
15456,9
15457,0
15458,0
15459,9
15460,7
15461,6
15462,7
15463,3
15464,7
15465,7
15466,7
15467,0
15468,9
15469,0
15470,9
15471,6
15472,0
15473,3
15474,1
15475,0
15476,7
15477,9
15478,9
15479,0
15480,3
15481,0
15482,0
15483,9
15484,3
15485,6
15486,0
15487,3
15488,3
15489,3
15490,9
15491,1
15492,9
15493,3
15494,0
15495,9
15496,0
15497,9
15498,3
15499,9
15500,3
15501,1
15502,0
15503,3
15504,7
15505,6
15506,3
15507,3
15508,3
15509,7
15510,0
15511,3
15512,9
15513,0
15514,6
15515,9
15516,6
15517,7
15518,1
15519,1
15520,3
15521,0
15522,7
15523,3
15524,3
15525,3
15526,0
15527,7
15528,1
15529,7
15530,7
15531,0
15532,1
15533,0
15534,3
15535,0
15536,9
15537,6
15538,1
15539,6
15540,6
15541,7
15542,7
15543,3
15544,6
15545,3
15546,1
15547,7
15548,0
15549,9
15550,3
15551,6
15552,7
15553,3
15554,0
15555,9
15556,0
15557,7
15558,3
15559,9
15560,6
15561,3
15562,0
15563,1
15564,9
15565,6
15566,0
15567,1
15568,6
15569,3
15570,9
15571,9
15572,3
15573,6
15574,6
15575,9
15576,7
15577,1
15578,9
15579,9
15580,7
15581,6
15582,9
15583,9
15584,9
15585,3
15586,6
15587,3
15588,3
15589,7
15590,7
15591,3
15592,7
15593,1
15594,1
15595,7
15596,9
15597,0
15598,6
15599,3
15600,3
15601,9
15602,9
15603,9
15604,3
15605,7
15606,1
15607,6
15608,9
15609,1
15610,6
15611,7
15612,9
15613,6
15614,6
15615,7
15616,0
15617,9
15618,9
15619,3
15620,1
15621,3
15622,6
15623,6
15624,3
15625,3
15626,9
15627,3
15628,3
15629,7
15630,9
15631,6
15632,0
15633,7
15634,9
15635,0
15636,6
15637,6
15638,1
15639,3
15640,0
15641,6
15642,6
15643,3
15644,6
15645,3
15646,6
15647,6
15648,0
15649,3
15650,0
15651,0
15652,9
15653,9
15654,0
15655,1
15656,3
15657,9
15658,0
15659,3
15660,0
15661,9
15662,3
15663,7
15664,6
15665,1
15666,9
15667,7
15668,0
15669,6
15670,6
15671,0
15672,6
15673,3
15674,0
15675,3
15676,7
15677,0
15678,0
15679,9
15680,1
15681,6
15682,3
15683,1
15684,1
15685,0
15686,6
15687,9
15688,0
15689,3
15690,3
15691,1
15692,3
15693,6
15694,3
15695,7
15696,6
15697,9
15698,9
15699,7
15700,9
15701,1
15702,6
15703,6
15704,9
15705,9
15706,6
15707,7
15708,6
15709,0
15710,0
15711,3
15712,9
15713,6
15714,0
15715,3
15716,6
15717,6
15718,3
15719,9
15720,6
15721,3
15722,1
15723,1
15724,0
15725,7
15726,1
15727,0
15728,9
15729,3
15730,0
15731,0
15732,6
15733,7
15734,6
15735,1
15736,0
15737,3
15738,1
15739,3
15740,3
15741,7
15742,0
15743,6
15744,3
15745,9
15746,3
15747,0
15748,0
15749,6
15750,0
15751,9
15752,1
15753,3
15754,9
15755,0
15756,0
15757,0
15758,3
15759,6
15760,9
15761,0
15762,9
15763,9
15764,9
15765,1
15766,6
15767,3
15768,6
15769,1
15770,1
15771,9
15772,3
15773,6
15774,0
15775,3
15776,9
15777,6
15778,6
15779,0
15780,6
15781,0
15782,0
15783,6
15784,6
15785,9
15786,1
15787,3
15788,0
15789,3
15790,9
15791,6
15792,7
15793,6
15794,6
15795,9
15796,7
15797,6
15798,9
15799,6
15800,1
15801,3
15802,3
15803,9
15804,6
15805,3
15806,0
15807,1
15808,9
15809,1
15810,3
15811,0
15812,6
15813,6
15814,0
15815,9
15816,3
15817,7
15818,6
15819,3
15820,1
15821,9
15822,7
15823,6
15824,3
15825,1
15826,0
15827,0
15828,9
15829,0
15830,3
15831,0
15832,3
15833,9
15834,6
15835,1
15836,9
15837,3
15838,0
15839,3
15840,0
15841,9
15842,6
15843,3
15844,9
15845,0
15846,0
15847,6
15848,6
15849,7
15850,3
15851,7
15852,3
15853,3
15854,7
15855,9
15856,6
15857,3
15858,6
15859,6
15860,9
15861,6
15862,1
15863,6
15864,7
15865,3
15866,9
15867,6
15868,6
15869,9
15870,3
15871,6
15872,1
15873,9
15874,3
15875,9
15876,7
15877,0
15878,9
15879,9
15880,9
15881,3
15882,9
15883,0
15884,9
15885,9
15886,7
15887,1
15888,6
15889,6
15890,6
15891,3
15892,6
15893,9
15894,1
15895,0
15896,3
15897,3
15898,6
15899,3
15900,1
15901,3
15902,0
15903,3
15904,3
15905,6
15906,1
15907,7
15908,9
15909,7
15910,0
15911,0
15912,3
15913,0
15914,7
15915,6
15916,9
15917,7
15918,3
15919,7
15920,6
15921,6
15922,6
15923,3
15924,1
15925,9
15926,3
15927,3
15928,9
15929,9
15930,0
15931,1
15932,6
15933,6
15934,6
15935,7
15936,3
15937,6
15938,9
15939,0
15940,3
15941,9
15942,0
15943,0
15944,1
15945,6
15946,3
15947,1
15948,0
15949,9
15950,3
15951,6
15952,0
15953,0
15954,6
15955,6
15956,7
15957,0
15958,0
15959,7
15960,9
15961,0
15962,0
15963,6
15964,3
15965,3
15966,0
15967,3
15968,6
15969,0
15970,3
15971,9
15972,9
15973,3
15974,3
15975,6
15976,9
15977,9
15978,6
15979,6
15980,0
15981,9
15982,1
15983,0
15984,0
15985,1
15986,3
15987,9
15988,6
15989,3
15990,9
15991,0
15992,6
15993,1
15994,3
15995,7
15996,3
15997,6
15998,9
15999,3
16000,3
16001,9
16002,0
16003,1
16004,6
16005,6
16006,1
16007,7
16008,7
16009,3
16010,6
16011,0
16012,7
16013,9
16014,3
16015,6
16016,9
16017,9
16018,9
16019,3
16020,6
16021,1
16022,6
16023,1
16024,3
16025,9
16026,9
16027,3
16028,9
16029,3
16030,9
16031,9
16032,6
16033,3
16034,3
16035,9
16036,6
16037,9
16038,3
16039,6
16040,3
16041,3
16042,9
16043,9
16044,1
16045,1
16046,9
16047,0
16048,0
16049,1
16050,9
16051,1
16052,0
16053,0
16054,3
16055,7
16056,1
16057,1
16058,3
16059,6
16060,0
16061,3
16062,3
16063,6
16064,7
16065,6
16066,3
16067,9
16068,9
16069,6
16070,6
16071,3
16072,3
16073,6
16074,6
16075,3
16076,9
16077,0
16078,3
16079,6
16080,9
16081,0
16082,7
16083,1
16084,3
16085,7
16086,6
16087,3
16088,9
16089,7
16090,7
16091,9
16092,9
16093,0
16094,6
16095,6
16096,9
16097,1
16098,0
16099,3
16100,1
16101,6
16102,0
16103,7
16104,6
16105,0
16106,0
16107,9
16108,3
16109,6
16110,6
16111,3
16112,0
16113,6
16114,7
16115,7
16116,0
16117,0
16118,6
16119,1
16120,7
16121,1
16122,1
16123,3
16124,1
16125,7
16126,0
16127,0
16128,6
16129,3
16130,3
16131,3
16132,3
16133,9
16134,9
16135,6
16136,3
16137,7
16138,1
16139,0
16140,7
16141,6
16142,9
16143,6
16144,3
16145,0
16146,3
16147,9
16148,6
16149,0
16150,3
16151,6
16152,7
16153,9
16154,6
16155,3
16156,9
16157,9
16158,6
16159,6
16160,1
16161,7
16162,0
16163,9
16164,9
16165,6
16166,9
16167,3
16168,1
16169,7
16170,0
16171,7
16172,6
16173,9
16174,6
16175,6
16176,6
16177,0
16178,6
16179,0
16180,1
16181,0
16182,3
16183,6
16184,0
16185,0
16186,9
16187,1
16188,9
16189,3
16190,7
16191,6
16192,9
16193,6
16194,6
16195,0
16196,0
16197,3
16198,9
16199,9
16200,9
16201,9
16202,3
16203,3
16204,0
16205,0
16206,1
16207,0
16208,3
16209,7
16210,9
16211,1
16212,1
16213,6
16214,3
16215,7
16216,7
16217,3
16218,0
16219,0
16220,6
16221,6
16222,1
16223,0
16224,6
16225,9
16226,9
16227,6
16228,0
16229,3
16230,3
16231,1
16232,0
16233,7
16234,9
16235,9
16236,9
16237,3
16238,0
16239,6
16240,0
16241,3
16242,7
16243,7
16244,3
16245,3
16246,0
16247,7
16248,0
16249,7
16250,9
16251,9
16252,7
16253,6
16254,1
16255,9
16256,1
16257,9
16258,9
16259,7
16260,3
16261,3
16262,9
16263,7
16264,6
16265,0
16266,9
16267,9
16268,6
16269,7
16270,3
16271,0
16272,7
16273,7
16274,0
16275,9
16276,9
16277,0
16278,7
16279,6
16280,0
16281,6
16282,0
16283,0
16284,6
16285,6
16286,0
16287,9
16288,6
16289,0
16290,3
16291,6
16292,6
16293,6
16294,6
16295,7
16296,7
16297,9
16298,9
16299,9
16300,9
16301,1
16302,0
16303,6
16304,9
16305,6
16306,9
16307,0
16308,1
16309,6
16310,1
16311,7
16312,3
16313,7
16314,3
16315,6
16316,3
16317,9
16318,9
16319,6
16320,3
16321,3
16322,7
16323,6
16324,0
16325,9
16326,9
16327,1
16328,9
16329,3
16330,3
16331,6
16332,0
16333,3
16334,3
16335,6
16336,6
16337,1
16338,6
16339,1
16340,3
16341,6
16342,0
16343,0
16344,9
16345,3
16346,3
16347,7
16348,9
16349,3
16350,3
16351,0
16352,9
16353,6
16354,1
16355,6
16356,0
16357,6
16358,6
16359,3
16360,0
16361,6
16362,6
16363,0
16364,0
16365,3
16366,6
16367,0
16368,1
16369,1
16370,1
16371,6
16372,3
16373,9
16374,3
16375,6
16376,7
16377,9
16378,3
16379,9
16380,0
16381,3
16382,6
16383,3
16384,6
16385,0
16386,0
16387,6
16388,0
16389,6
16390,0
16391,0
16392,3
16393,3
16394,7
16395,7
16396,7
16397,6
16398,3
16399,1
16400,6
16401,1
16402,9
16403,9
16404,3
16405,7
16406,6
16407,6
16408,9
16409,7
16410,3
16411,7
16412,7
16413,0
16414,0
16415,6
16416,0
16417,0
16418,9
16419,3
16420,9
16421,7
16422,6
16423,0
16424,9
16425,0
16426,3
16427,6
16428,3
16429,9
16430,6
16431,3
16432,9
16433,0
16434,0
16435,9
16436,9
16437,0
16438,3
16439,0
16440,1
16441,1
16442,1
16443,9
16444,9
16445,6
16446,0
16447,6
16448,9
16449,3
16450,0
16451,3
16452,0
16453,9
16454,7
16455,0
16456,0
16457,3
16458,6
16459,1
16460,0
16461,9
16462,3
16463,9
16464,3
16465,0
16466,0
16467,7
16468,3
16469,6
16470,7
16471,7
16472,0
16473,3
16474,3
16475,3
16476,7
16477,6
16478,3
16479,9
16480,0
16481,6
16482,0
16483,6
16484,3
16485,1
16486,9
16487,7
16488,9
16489,0
16490,3
16491,1
16492,3
16493,0
16494,3
16495,7
16496,9
16497,0
16498,3
16499,9
16500,0
16501,3
16502,9
16503,3
16504,9
16505,3
16506,0
16507,3
16508,7
16509,6
16510,3
16511,6
16512,0
16513,1
16514,7
16515,9
16516,6
16517,9
16518,3
16519,1
16520,6
16521,3
16522,7
16523,9
16524,3
16525,0
16526,6
16527,0
16528,3
16529,0
16530,3
16531,0
16532,1
16533,0
16534,3
16535,8
16536,9
16537,3
16538,6
16539,6
16540,1
16541,0
16542,6
16543,9
16544,1
16545,0
16546,0
16547,9
16548,9
16549,1
16550,6
16551,7
16552,7
16553,9
16554,6
16555,3
16556,6
16557,3
16558,9
16559,3
16560,3
16561,6
16562,3
16563,1
16564,7
16565,3
16566,1
16567,9
16568,0
16569,9
16570,0
16571,6
16572,3
16573,6
16574,6
16575,3
16576,3
16577,6
16578,6
16579,9
16580,6
16581,3
16582,3
16583,3
16584,7
16585,1
16586,9
16587,6
16588,6
16589,7
16590,0
16591,9
16592,0
16593,3
16594,1
16595,9
16596,3
16597,9
16598,0
16599,1
16600,6
16601,6
16602,8
16603,7
16604,6
16605,3
16606,6
16607,9
16608,6
16609,9
16610,7
16611,9
16612,1
16613,9
16614,6
16615,3
16616,9
16617,0
16618,6
16619,6
16620,9
16621,7
16622,6
16623,3
16624,9
16625,6
16626,6
16627,3
16628,6
16629,0
16630,9
16631,6
16632,9
16633,3
16634,0
16635,9
16636,3
16637,0
16638,3
16639,0
16640,0
16641,9
16642,3
16643,9
16644,0
16645,0
16646,0
16647,0
16648,9
16649,0
16650,1
16651,9
16652,1
16653,1
16654,1
16655,9
16656,6
16657,6
16658,9
16659,9
16660,3
16661,0
16662,6
16663,0
16664,1
16665,9
16666,3
16667,9
16668,0
16669,1
16670,0
16671,3
16672,9
16673,0
16674,6
16675,6
16676,7
16677,0
16678,6
16679,6
16680,6
16681,6
16682,6
16683,0
16684,6
16685,6
16686,0
16687,9
16688,9
16689,6
16690,9
16691,3
16692,1
16693,0
16694,0
16695,3
16696,7
16697,0
16698,1
16699,0
16700,0
16701,9
16702,3
16703,3
16704,1
16705,6
16706,0
16707,7
16708,7
16709,0
16710,0
16711,3
16712,6
16713,3
16714,3
16715,3
16716,0
16717,6
16718,3
16719,3
16720,9
16721,9
16722,6
16723,9
16724,6
16725,3
16726,0
16727,9
16728,3
16729,6
16730,7
16731,0
16732,3
16733,3
16734,7
16735,7
16736,0
16737,6
16738,3
16739,3
16740,3
16741,6
16742,9
16743,6
16744,1
16745,3
16746,1
16747,7
16748,6
16749,3
16750,6
16751,6
16752,9
16753,9
16754,6
16755,6
16756,7
16757,0
16758,6
16759,0
16760,3
16761,6
16762,9
16763,6
16764,0
16765,9
16766,3
16767,9
16768,3
16769,3
16770,9
16771,0
16772,6
16773,6
16774,3
16775,9
16776,7
16777,6
16778,1
16779,3
16780,6
16781,1
16782,3
16783,7
16784,1
16785,6
16786,7
16787,9
16788,9
16789,9
16790,9
16791,9
16792,3
16793,7
16794,1
16795,3
16796,6
16797,6
16798,0
16799,1
16800,3
16801,1
16802,1
16803,0
16804,1
16805,6
16806,0
16807,3
16808,6
16809,3
16810,3
16811,3
16812,6
16813,9
16814,7
16815,9
16816,9
16817,0
16818,1
16819,1
16820,1
16821,1
16822,3
16823,0
16824,1
16825,1
16826,3
16827,3
16828,1
16829,3
16830,6
16831,1
16832,9
16833,0
16834,6
16835,0
16836,3
16837,1
16838,9
16839,9
16840,0
16841,7
16842,0
16843,6
16844,7
16845,6
16846,1
16847,3
16848,7
16849,3
16850,3
16851,3
16852,9
16853,3
16854,9
16855,3
16856,9
16857,1
16858,6
16859,3
16860,3
16861,0
16862,9
16863,9
16864,3
16865,7
16866,1
16867,0
16868,9
16869,9
16870,3
16871,9
16872,3
16873,0
16874,0
16875,0
16876,0
16877,1
16878,6
16879,0
16880,3
16881,7
16882,0
16883,0
16884,7
16885,9
16886,9
16887,9
16888,3
16889,6
16890,3
16891,9
16892,1
16893,3
16894,3
16895,3
16896,0
16897,0
16898,6
16899,0
16900,6
16901,7
16902,0
16903,6
16904,3
16905,0
16906,9
16907,9
16908,1
16909,0
16910,3
16911,0
16912,6
16913,9
16914,0
16915,7
16916,1
16917,0
16918,0
16919,1
16920,0
16921,0
16922,6
16923,9
16924,7
16925,7
16926,9
16927,9
16928,3
16929,6
16930,6
16931,9
16932,6
16933,7
16934,0
16935,0
16936,0
16937,3
16938,6
16939,7
16940,7
16941,9
16942,3
16943,1
16944,0
16945,7
16946,1
16947,7
16948,6
16949,3
16950,6
16951,0
16952,6
16953,3
16954,1
16955,0
16956,1
16957,0
16958,0
16959,6
16960,6
16961,6
16962,6
16963,1
16964,0
16965,6
16966,3
16967,7
16968,0
16969,0
16970,9
16971,6
16972,0
16973,3
16974,3
16975,0
16976,6
16977,1
16978,7
16979,0
16980,1
16981,7
16982,6
16983,1
16984,0
16985,9
16986,9
16987,3
16988,0
16989,3
16990,1
16991,3
16992,6
16993,3
16994,0
16995,7
16996,3
16997,6
16998,3
16999,9
17000,0
17001,3
17002,9
17003,0
17004,6
17005,7
17006,3
17007,6
17008,0
17009,3
17010,3
17011,3
17012,6
17013,6
17014,9
17015,9
17016,6
17017,6
17018,3
17019,9
17020,6
17021,1
17022,1
17023,6
17024,6
17025,9
17026,9
17027,0
17028,3
17029,1
17030,9
17031,3
17032,0
17033,9
17034,6
17035,6
17036,6
17037,0
17038,9
17039,0
17040,3
17041,0
17042,9
17043,3
17044,6
17045,3
17046,9
17047,3
17048,9
17049,6
17050,6
17051,9
17052,6
17053,3
17054,7
17055,3
17056,7
17057,7
17058,7
17059,9
17060,6
17061,7
17062,9
17063,6
17064,1
17065,6
17066,7
17067,9
17068,0
17069,6
17070,1
17071,3
17072,9
17073,3
17074,1
17075,6
17076,0
17077,1
17078,0
17079,1
17080,1
17081,6
17082,0
17083,6
17084,3
17085,3
17086,9
17087,3
17088,7
17089,0
17090,3
17091,6
17092,6
17093,6
17094,9
17095,6
17096,6
17097,1
17098,9
17099,9
17100,0
17101,0
17102,3
17103,3
17104,9
17105,7
17106,0
17107,0
17108,6
17109,9
17110,9
17111,3
17112,3
17113,9
17114,7
17115,3
17116,0
17117,6
17118,0
17119,0
17120,0
17121,7
17122,6
17123,3
17124,3
17125,6
17126,6
17127,6
17128,0
17129,7
17130,7
17131,3
17132,6
17133,1
17134,9
17135,6
17136,7
17137,9
17138,9
17139,7
17140,0
17141,1
17142,6
17143,9
17144,3
17145,9
17146,6
17147,0
17148,3
17149,6
17150,0
17151,6
17152,3
17153,6
17154,3
17155,3
17156,9
17157,7
17158,9
17159,3
17160,6
17161,3
17162,7
17163,0
17164,3
17165,0
17166,3
17167,9
17168,0
17169,3
17170,6
17171,9
17172,1
17173,9
17174,6
17175,6
17176,6
17177,1
17178,0
17179,3
17180,6
17181,7
17182,7
17183,9
17184,6
17185,0
17186,9
17187,6
17188,0
17189,0
17190,7
17191,9
17192,0
17193,6
17194,3
17195,6
17196,3
17197,6
17198,6
17199,3
17200,6
17201,1
17202,7
17203,9
17204,9
17205,1
17206,6
17207,6
17208,1
17209,9
17210,1
17211,9
17212,0
17213,9
17214,1
17215,9
17216,6
17217,3
17218,6
17219,9
17220,6
17221,0
17222,1
17223,7
17224,9
17225,6
17226,1
17227,6
17228,6
17229,0
17230,6
17231,1
17232,1
17233,3
17234,1
17235,6
17236,7
17237,0
17238,7
17239,9
17240,9
17241,9
17242,3
17243,6
17244,3
17245,1
17246,9
17247,3
17248,6
17249,0
17250,0
17251,0
17252,7
17253,6
17254,0
17255,0
17256,7
17257,6
17258,3
17259,0
17260,9
17261,3
17262,9
17263,3
